time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),rain_moving_avg
2017-09-14,23.0,0.4375,0.4375,75.41666666666667,57.708333333333336,35.875,29.291666666666668,6.4624999999999995,206.95833333333334,0.06547619047619041
2017-09-15,22.6125,0.0,0.0,33.708333333333336,17.75,21.875,15.25,5.75,227.29166666666666,0.06547619047619041
2017-09-16,22.704166666666666,0.05416666666666667,0.05416666666666667,66.16666666666667,47.666666666666664,40.25,2.125,5.154166666666667,90.375,0.07321428571428565
2017-09-17,22.045833333333334,0.029166666666666664,0.029166666666666664,63.583333333333336,58.083333333333336,18.416666666666668,0.6666666666666666,4.220833333333333,121.29166666666667,0.07738095238095231
2017-09-18,21.379166666666666,0.03333333333333333,0.03333333333333333,89.66666666666667,88.625,19.333333333333332,11.125,8.958333333333334,75.0,0.08214285714285707
2017-09-19,22.0125,0.3,0.3,91.95833333333333,66.125,41.833333333333336,67.54166666666667,17.566666666666666,37.0,0.12499999999999993
2017-09-20,22.979166666666668,0.0,0.0,96.41666666666667,75.70833333333333,16.708333333333332,97.5,20.454166666666666,141.41666666666666,0.12202380952380945
2017-09-21,23.46666666666667,0.0,0.0,32.625,2.625,1.5,97.875,12.458333333333334,233.25,0.059523809523809465
2017-09-22,22.670833333333334,0.0,0.0,23.666666666666668,3.0,9.5,50.833333333333336,14.554166666666667,252.70833333333334,0.059523809523809465
2017-09-23,23.59166666666667,0.0,0.0,7.083333333333333,5.541666666666667,2.75,1.1666666666666667,12.658333333333333,281.5833333333333,0.05178571428571423
2017-09-24,24.15416666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.441666666666666,218.875,0.04761904761904756
2017-09-25,24.629166666666666,0.0,0.0,3.4583333333333335,3.1666666666666665,0.4166666666666667,1.0833333333333333,5.870833333333334,104.75,0.0428571428571428
2017-09-26,22.520833333333332,0.0,0.0,57.666666666666664,44.25,2.125,60.166666666666664,6.6625000000000005,97.125,0.0
2017-09-27,23.75,0.020833333333333332,0.020833333333333332,55.333333333333336,52.083333333333336,10.333333333333334,7.541666666666667,7.283333333333334,68.83333333333333,0.0029761904761904127
2017-09-28,23.129166666666666,0.0,0.0,21.041666666666668,21.791666666666668,2.3333333333333335,0.0,14.870833333333332,270.2916666666667,0.0029761904761904127
2017-09-29,16.454166666666666,0.0,0.0,23.875,22.708333333333332,4.083333333333333,3.375,10.270833333333334,314.5416666666667,0.0029761904761904127
2017-09-30,15.404166666666667,0.16666666666666666,0.16666666666666666,28.833333333333332,14.5,25.75,0.9166666666666666,11.241666666666667,198.875,0.026785714285714222
2017-10-01,14.316666666666668,0.0,0.0,5.416666666666667,4.541666666666667,2.125,0.0,9.345833333333333,167.66666666666666,0.026785714285714222
2017-10-02,15.841666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,1.0833333333333333,6.754166666666666,175.625,0.026785714285714222
2017-10-03,16.087500000000002,0.0,0.0,15.791666666666666,11.875,0.0,16.791666666666668,8.108333333333333,121.41666666666667,0.026785714285714222
2017-10-04,16.6375,0.0,0.0,17.875,5.083333333333333,0.0,44.083333333333336,9.408333333333333,218.45833333333334,0.023809523809523746
2017-10-05,20.858333333333334,0.0,0.0,26.916666666666668,5.916666666666667,10.041666666666666,55.125,12.908333333333333,232.16666666666666,0.023809523809523746
2017-10-06,22.150000000000002,0.03333333333333333,0.03333333333333333,46.708333333333336,9.25,47.041666666666664,34.0,6.9375,255.58333333333334,0.028571428571428505
2017-10-07,21.90416666666667,0.0,0.0,52.458333333333336,27.083333333333332,31.791666666666668,29.958333333333332,7.625,150.25,0.004761904761904698
2017-10-08,23.383333333333336,0.28750000000000003,0.28750000000000003,79.16666666666667,67.5,36.375,66.375,16.170833333333334,203.58333333333334,0.045833333333333275
2017-10-09,23.212500000000002,0.8875000000000001,0.8875000000000001,95.16666666666667,70.125,73.125,79.125,14.424999999999999,190.20833333333334,0.1726190476190476
2017-10-10,23.05,0.0,0.0,33.25,20.958333333333332,6.041666666666667,36.833333333333336,9.445833333333333,290.8333333333333,0.1726190476190476
2017-10-11,20.1875,0.07083333333333333,0.07083333333333333,41.458333333333336,7.166666666666667,38.75,38.875,9.116666666666665,110.125,0.1827380952380952
2017-10-12,16.270833333333332,0.3416666666666666,0.3416666666666666,83.75,40.25,82.20833333333333,26.125,17.287499999999998,67.45833333333333,0.23154761904761897
2017-10-13,14.895833333333334,0.0,0.0,90.20833333333333,74.29166666666667,75.5,0.0,13.354166666666666,81.5,0.2267857142857142
2017-10-14,18.175,0.07083333333333335,0.07083333333333335,98.5,98.91666666666667,61.333333333333336,0.0,6.841666666666666,114.41666666666667,0.2369047619047618
2017-10-15,20.020833333333332,0.0,0.0,89.41666666666667,95.16666666666667,1.625,9.583333333333334,10.370833333333334,211.125,0.19583333333333328
2017-10-16,16.691666666666666,0.15416666666666667,0.15416666666666667,67.125,24.333333333333332,57.0,45.666666666666664,17.054166666666667,294.2916666666667,0.0910714285714285
2017-10-17,10.2875,0.0,0.0,0.5416666666666666,0.0,0.0,1.875,11.058333333333332,283.7916666666667,0.0910714285714285
2017-10-18,13.612499999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.549999999999999,238.91666666666666,0.08095238095238089
2017-10-19,15.533333333333333,0.0,0.0,2.1666666666666665,0.0,0.0,7.25,10.170833333333333,226.04166666666666,0.03214285714285707
2017-10-20,17.079166666666666,0.0,0.0,5.666666666666667,0.0,0.0,18.833333333333332,12.200000000000001,280.0833333333333,0.03214285714285707
2017-10-21,16.483333333333334,0.0,0.0,10.541666666666666,0.0,0.0,35.25,6.5249999999999995,283.1666666666667,0.022023809523809446
2017-10-22,15.887500000000001,0.0,0.0,14.458333333333334,1.9583333333333333,0.0,42.291666666666664,6.4875,218.0,0.022023809523809446
2017-10-23,17.791666666666668,0.004166666666666667,0.004166666666666667,63.416666666666664,41.125,7.291666666666667,76.91666666666667,9.891666666666667,142.20833333333334,0.0005952380952380159
2017-10-24,21.054166666666667,1.3333333333333333,1.3333333333333333,89.83333333333333,55.791666666666664,61.041666666666664,81.08333333333333,23.02916666666667,164.33333333333334,0.1910714285714285
2017-10-25,17.425,0.3125,0.3125,66.83333333333333,47.041666666666664,36.583333333333336,26.5,6.816666666666666,267.5,0.23571428571428563
2017-10-26,14.004166666666668,0.049999999999999996,0.049999999999999996,76.04166666666667,10.583333333333334,77.25,67.79166666666667,13.095833333333333,296.5416666666667,0.2428571428571428
2017-10-27,11.85,0.0,0.0,0.5416666666666666,0.0,0.3333333333333333,1.0416666666666667,10.841666666666667,242.41666666666666,0.2428571428571428
2017-10-28,14.395833333333334,0.0,0.0,17.958333333333332,10.0,0.041666666666666664,29.75,11.866666666666667,183.16666666666666,0.2428571428571428
2017-10-29,17.316666666666666,1.2166666666666666,1.2166666666666666,91.125,66.83333333333333,76.83333333333333,90.58333333333333,14.887500000000001,137.625,0.4166666666666666
2017-10-30,13.745833333333332,0.8666666666666667,0.8666666666666667,73.625,62.708333333333336,45.541666666666664,23.833333333333332,22.8875,225.375,0.5398809523809522
2017-10-31,11.395833333333334,0.0,0.0,2.375,0.0,3.9583333333333335,0.0,16.595833333333335,244.875,0.34940476190476183
2017-11-01,9.362499999999999,0.0,0.0,50.375,6.125,39.541666666666664,71.625,7.55,162.91666666666666,0.3047619047619047
2017-11-02,16.016666666666666,0.016666666666666666,0.016666666666666666,57.458333333333336,44.125,28.375,12.375,9.325000000000001,171.29166666666666,0.29999999999999993
2017-11-03,17.45,0.0,0.0,40.666666666666664,9.208333333333334,16.25,74.875,10.612499999999999,224.45833333333334,0.29999999999999993
2017-11-04,11.104166666666666,0.0,0.0,22.333333333333332,0.0,0.0,74.08333333333333,12.362499999999999,135.79166666666666,0.29999999999999993
2017-11-05,12.729166666666666,0.1375,0.1375,90.54166666666667,66.625,59.291666666666664,58.875,9.979166666666666,93.5,0.1458333333333333
2017-11-06,16.400000000000002,0.07083333333333335,0.07083333333333335,87.66666666666667,73.75,38.375,63.25,11.220833333333333,212.25,0.032142857142857084
2017-11-07,8.495833333333334,0.10833333333333334,0.10833333333333334,41.041666666666664,8.0,38.833333333333336,46.5,13.420833333333334,166.875,0.04761904761904756
2017-11-08,6.325,0.32083333333333336,0.32083333333333336,94.875,97.70833333333333,37.916666666666664,37.25,14.841666666666667,39.5,0.09345238095238091
2017-11-09,8.0625,0.0,0.0,62.5,55.375,27.5,4.666666666666667,7.4375,83.41666666666667,0.0910714285714285
2017-11-10,6.295833333333333,0.0,0.0,33.5,29.375,23.875,10.833333333333334,20.054166666666667,282.0416666666667,0.0910714285714285
2017-11-11,-0.5791666666666667,0.0,0.0,3.875,0.0,0.0,13.041666666666666,13.308333333333335,267.0,0.0910714285714285
2017-11-12,2.9916666666666667,0.0,0.0,25.458333333333332,1.0,6.875,67.875,3.4499999999999997,208.625,0.07142857142857137
2017-11-13,5.741666666666667,0.22916666666666666,0.22916666666666666,70.45833333333333,30.625,79.125,33.416666666666664,8.295833333333333,97.875,0.09404761904761898
2017-11-14,4.704166666666667,0.0,0.0,44.916666666666664,38.0,10.958333333333334,15.541666666666666,11.112499999999999,168.58333333333334,0.07857142857142851
2017-11-15,5.891666666666667,0.0,0.0,53.125,52.166666666666664,6.208333333333333,12.916666666666666,8.566666666666666,52.708333333333336,0.03273809523809517
2017-11-16,10.008333333333333,0.10416666666666667,0.10416666666666667,71.125,63.625,45.583333333333336,43.083333333333336,12.383333333333333,198.54166666666666,0.047619047619047554
2017-11-17,7.170833333333333,0.0,0.0,26.291666666666668,28.166666666666668,0.125,2.625,19.320833333333333,295.375,0.047619047619047554
2017-11-18,4.720833333333333,0.07083333333333335,0.07083333333333335,40.791666666666664,3.2916666666666665,28.625,75.58333333333333,8.545833333333333,223.29166666666666,0.05773809523809518
2017-11-19,10.8125,0.41250000000000003,0.41250000000000003,67.04166666666667,35.875,44.416666666666664,48.416666666666664,22.3,244.33333333333334,0.1166666666666666
2017-11-20,5.858333333333333,0.0,0.0,31.875,20.291666666666668,24.708333333333332,0.25,17.354166666666668,267.7916666666667,0.08392857142857138
2017-11-21,7.575,0.0,0.0,11.291666666666666,0.041666666666666664,0.0,37.375,14.283333333333333,215.33333333333334,0.08392857142857138
2017-11-22,9.270833333333334,0.15416666666666665,0.15416666666666665,53.583333333333336,22.458333333333332,42.791666666666664,60.708333333333336,11.445833333333333,252.04166666666666,0.1059523809523809
2017-11-23,3.1999999999999997,0.0,0.0,0.5416666666666666,0.5,0.0,0.2916666666666667,10.529166666666667,291.9583333333333,0.0910714285714285
2017-11-24,3.8333333333333335,0.0,0.0,0.4583333333333333,0.0,0.16666666666666666,1.2083333333333333,7.358333333333333,237.95833333333334,0.0910714285714285
2017-11-25,6.7124999999999995,0.0,0.0,11.791666666666666,0.08333333333333333,6.666666666666667,25.708333333333332,9.020833333333334,218.45833333333334,0.08095238095238089
2017-11-26,8.154166666666667,0.0,0.0,35.333333333333336,17.541666666666668,24.708333333333332,20.625,14.0875,289.4166666666667,0.022023809523809456
2017-11-27,5.770833333333333,0.0,0.0,10.375,0.7916666666666666,3.9583333333333335,24.166666666666668,13.35,271.125,0.022023809523809456
2017-11-28,5.308333333333334,0.0,0.0,9.583333333333334,1.0833333333333333,0.0,28.75,8.733333333333333,120.5,0.022023809523809456
2017-11-29,10.2375,0.0,0.0,6.083333333333333,0.2916666666666667,8.333333333333334,2.6666666666666665,14.404166666666667,248.04166666666666,0.0
2017-11-30,5.625,0.0,0.0,25.583333333333332,12.333333333333334,3.625,40.75,8.179166666666667,179.45833333333334,0.0
2017-12-01,8.054166666666667,0.03333333333333333,0.03333333333333333,33.416666666666664,14.875,22.625,22.458333333333332,9.862499999999999,283.7083333333333,0.004761904761904698
2017-12-02,4.75,0.0,0.0,25.125,0.16666666666666666,9.625,63.75,4.9375,170.66666666666666,0.004761904761904698
2017-12-03,5.3374999999999995,0.008333333333333333,0.008333333333333333,68.45833333333333,40.416666666666664,40.583333333333336,52.291666666666664,5.1375,83.25,0.005952380952380889
2017-12-04,4.483333333333333,0.0,0.0,67.58333333333333,66.70833333333333,0.6666666666666666,23.583333333333332,4.958333333333333,114.70833333333333,0.005952380952380889
2017-12-05,10.637500000000001,0.041666666666666664,0.041666666666666664,90.08333333333333,62.416666666666664,54.208333333333336,84.58333333333333,14.487499999999999,156.58333333333334,0.01190476190476184
2017-12-06,9.362499999999999,0.27499999999999997,0.27499999999999997,64.20833333333333,42.833333333333336,48.291666666666664,94.20833333333333,15.470833333333333,250.625,0.05119047619047612
2017-12-07,4.5625,0.0,0.0,8.75,0.0,0.0,29.041666666666668,14.362499999999999,247.625,0.05119047619047612
2017-12-08,2.725,0.0,0.0,51.833333333333336,1.625,44.583333333333336,78.66666666666667,9.183333333333334,247.29166666666666,0.04642857142857136
2017-12-09,1.2791666666666666,0.3125,0.0,91.70833333333333,23.083333333333332,97.58333333333333,93.45833333333333,8.420833333333333,162.125,0.04642857142857136
2017-12-10,0.6083333333333333,0.07916666666666668,0.0,55.416666666666664,36.833333333333336,48.125,1.4583333333333333,13.658333333333333,278.5833333333333,0.04523809523809517
2017-12-11,2.858333333333333,0.0,0.0,51.75,14.625,46.333333333333336,36.208333333333336,10.8125,242.83333333333334,0.04523809523809517
2017-12-12,5.2250000000000005,0.0625,0.0625,77.75,5.708333333333333,88.45833333333333,68.08333333333333,9.466666666666667,196.04166666666666,0.04821428571428565
2017-12-13,-1.7666666666666666,0.0,0.0,44.083333333333336,37.291666666666664,29.791666666666668,0.0,27.075,289.375,0.008928571428571366
2017-12-14,-2.2916666666666665,0.06666666666666667,0.0,58.375,27.166666666666668,45.791666666666664,32.583333333333336,12.504166666666668,237.66666666666666,0.008928571428571366
2017-12-15,-4.854166666666667,0.075,0.0,66.04166666666667,7.25,66.91666666666667,76.08333333333333,5.970833333333334,269.4166666666667,0.008928571428571366
2017-12-16,-2.1083333333333334,0.020833333333333332,0.0,32.208333333333336,24.333333333333332,26.625,1.9583333333333333,15.549999999999999,252.08333333333334,0.008928571428571366
2017-12-17,0.9,0.0,0.0,94.16666666666667,65.0,54.041666666666664,45.458333333333336,4.966666666666667,185.16666666666666,0.008928571428571366
2017-12-18,2.5,0.02916666666666667,0.020833333333333332,65.25,25.333333333333332,71.91666666666667,18.708333333333332,6.316666666666666,122.95833333333333,0.01190476190476184
2017-12-19,7.4875,0.0,0.0,57.625,32.833333333333336,29.541666666666668,41.25,13.762500000000001,245.75,0.0029761904761904127
2017-12-20,7.2250000000000005,0.0,0.0,32.166666666666664,15.208333333333334,8.083333333333334,45.416666666666664,15.262500000000001,275.5,0.0029761904761904127
2017-12-21,1.6291666666666667,0.0,0.0,6.958333333333333,0.0,6.416666666666667,10.125,6.883333333333333,309.75,0.0029761904761904127
2017-12-22,2.2708333333333335,0.0,0.0,76.5,26.125,80.33333333333333,69.75,6.654166666666666,63.958333333333336,0.0029761904761904127
2017-12-23,5.379166666666666,0.5083333333333333,0.5083333333333333,97.83333333333333,80.95833333333333,90.75,98.33333333333333,10.133333333333333,96.54166666666667,0.07559523809523803
2017-12-24,4.3500000000000005,0.2791666666666667,0.2791666666666667,44.791666666666664,13.166666666666666,32.208333333333336,68.25,11.862499999999999,226.04166666666666,0.11547619047619041
2017-12-25,2.1750000000000003,0.3625,0.3541666666666667,61.041666666666664,48.833333333333336,58.875,28.916666666666668,19.441666666666666,182.45833333333334,0.16309523809523802
2017-12-26,-2.129166666666667,0.0,0.0,13.416666666666666,1.125,11.25,18.583333333333332,18.333333333333332,269.25,0.16309523809523802
2017-12-27,-4.783333333333333,0.0,0.0,19.958333333333332,4.916666666666667,25.625,0.625,11.745833333333332,305.125,0.16309523809523802
2017-12-28,-8.158333333333333,0.0,0.0,3.125,3.375,0.0,0.08333333333333333,17.3625,306.0,0.16309523809523802
2017-12-29,-8.987499999999999,0.0,0.0,35.5,5.458333333333333,47.708333333333336,6.416666666666667,12.795833333333334,301.875,0.16309523809523802
2017-12-30,-7.683333333333334,0.04583333333333334,0.0,61.083333333333336,30.166666666666668,61.25,19.75,7.933333333333334,242.125,0.0904761904761904
2017-12-31,-8.729166666666666,0.0,0.0,19.958333333333332,1.4166666666666667,22.458333333333332,17.333333333333332,14.658333333333333,295.6666666666667,0.05059523809523803
2018-01-01,-11.283333333333333,0.0,0.0,2.625,2.5833333333333335,0.5,0.0,13.299999999999999,303.7916666666667,0.0
2018-01-02,-8.408333333333333,0.0,0.0,0.5416666666666666,0.3333333333333333,0.16666666666666666,0.375,13.691666666666668,257.4583333333333,0.0
2018-01-03,-7.233333333333333,0.0,0.0,21.708333333333332,0.20833333333333334,15.833333333333334,40.041666666666664,8.466666666666667,222.66666666666666,0.0
2018-01-04,-4.554166666666666,0.9416666666666668,0.0,86.58333333333333,33.416666666666664,91.16666666666667,89.08333333333333,25.391666666666666,224.66666666666666,0.0
2018-01-05,-9.508333333333333,0.004166666666666667,0.0,27.958333333333332,4.791666666666667,28.125,22.583333333333332,26.22083333333333,284.8333333333333,0.0
2018-01-06,-12.200000000000001,0.0,0.0,8.291666666666666,8.208333333333334,1.5,0.0,20.579166666666666,279.9583333333333,0.0
2018-01-07,-13.854166666666666,0.0,0.0,4.291666666666667,0.0,3.7916666666666665,6.708333333333333,10.575000000000001,266.9583333333333,0.0
2018-01-08,-6.887499999999999,0.025000000000000005,0.008333333333333333,52.791666666666664,4.416666666666667,58.375,51.791666666666664,12.566666666666668,214.91666666666666,0.001190476190476127
2018-01-09,0.3833333333333333,0.0,0.0,43.833333333333336,35.875,10.25,23.666666666666668,12.679166666666667,262.7916666666667,0.001190476190476127
2018-01-10,-1.3916666666666666,0.0,0.0,9.75,9.25,1.0833333333333333,2.4583333333333335,9.0375,214.75,0.001190476190476127
2018-01-11,3.529166666666667,0.0,0.0,78.58333333333333,56.583333333333336,23.208333333333332,64.16666666666667,8.8125,199.5,0.001190476190476127
2018-01-12,10.320833333333333,0.6875,0.6875,93.83333333333333,83.0,64.70833333333333,87.16666666666667,16.3125,179.16666666666666,0.09940476190476184
2018-01-13,6.55,0.2833333333333333,0.2833333333333333,67.0,65.20833333333333,45.208333333333336,43.125,20.691666666666666,252.33333333333334,0.1398809523809523
2018-01-14,-6.966666666666666,0.0,0.0,0.375,0.0,0.4166666666666667,0.4583333333333333,16.849999999999998,310.9583333333333,0.1398809523809523
2018-01-15,-6.75,0.0,0.0,50.666666666666664,44.541666666666664,2.0,31.208333333333332,12.545833333333334,35.666666666666664,0.13869047619047611
2018-01-16,-2.2125,0.0,0.0,81.5,69.58333333333333,24.25,39.0,5.729166666666667,81.75,0.13869047619047611
2018-01-17,0.7833333333333333,0.2333333333333333,0.1625,99.25,72.875,93.54166666666667,88.75,9.975,206.41666666666666,0.16190476190476183
2018-01-18,-4.291666666666667,0.0,0.0,8.791666666666666,0.125,7.708333333333333,13.333333333333334,13.345833333333333,309.2916666666667,0.16190476190476183
2018-01-19,-2.279166666666667,0.0,0.0,12.708333333333334,2.4166666666666665,3.3333333333333335,28.041666666666668,9.458333333333334,257.9583333333333,0.06369047619047612
2018-01-20,2.966666666666667,0.0,0.0,8.5,0.0,0.4166666666666667,27.625,13.608333333333334,242.08333333333334,0.023214285714285653
2018-01-21,3.408333333333333,0.0,0.0,29.791666666666668,15.291666666666666,7.708333333333333,50.875,7.3875,271.7916666666667,0.023214285714285653
2018-01-22,5.320833333333334,0.025000000000000005,0.025000000000000005,92.91666666666667,61.833333333333336,74.33333333333333,89.91666666666667,6.5625,112.875,0.026785714285714222
2018-01-23,8.3125,0.4375,0.4375,77.0,42.875,49.333333333333336,61.708333333333336,13.420833333333334,163.45833333333334,0.08928571428571422
2018-01-24,4.516666666666667,0.0,0.0,10.541666666666666,11.25,0.75,0.0,15.65,277.1666666666667,0.06607142857142852
2018-01-25,-2.1083333333333334,0.0,0.0,12.708333333333334,0.0,16.291666666666668,9.541666666666666,14.0375,315.25,0.06607142857142852
2018-01-26,-2.0875,0.0,0.0,0.4583333333333333,0.0,0.6666666666666666,0.125,5.733333333333333,249.04166666666666,0.06607142857142852
2018-01-27,2.375,0.0,0.0,16.083333333333332,0.0,9.333333333333334,34.875,11.950000000000001,202.08333333333334,0.06607142857142852
2018-01-28,8.85,0.24166666666666667,0.24166666666666667,90.375,24.541666666666668,93.29166666666667,99.83333333333333,10.633333333333333,255.58333333333334,0.10059523809523804
2018-01-29,4.879166666666666,0.008333333333333333,0.008333333333333333,63.708333333333336,8.416666666666666,60.375,76.20833333333333,12.4625,60.791666666666664,0.09821428571428566
2018-01-30,0.8375,0.07083333333333335,0.004166666666666667,83.625,25.541666666666668,98.58333333333333,52.291666666666664,11.4,177.29166666666666,0.03630952380952374
2018-01-31,-4.0249999999999995,0.0,0.0,18.333333333333332,0.75,19.833333333333332,19.333333333333332,14.970833333333333,278.125,0.03630952380952374
2018-02-01,1.1166666666666667,0.0,0.0,69.58333333333333,0.125,68.20833333333333,94.875,10.541666666666666,200.66666666666666,0.03630952380952374
2018-02-02,-0.35833333333333334,0.21666666666666667,0.19999999999999998,78.91666666666667,31.958333333333332,77.58333333333333,49.333333333333336,16.787499999999998,295.0,0.06488095238095232
2018-02-03,-6.158333333333334,0.0,0.0,2.4583333333333335,0.041666666666666664,1.4166666666666667,5.208333333333333,15.487499999999999,259.4583333333333,0.06488095238095232
2018-02-04,0.4000000000000001,0.1875,0.1875,78.75,19.166666666666668,79.66666666666667,94.625,11.070833333333333,181.29166666666666,0.057142857142857086
2018-02-05,1.9666666666666668,0.6041666666666666,0.6041666666666666,38.208333333333336,36.333333333333336,28.375,13.75,15.383333333333333,292.2083333333333,0.1422619047619047
2018-02-06,-1.9458333333333335,0.0,0.0,44.875,0.8333333333333334,50.791666666666664,45.375,5.791666666666667,221.83333333333334,0.14166666666666658
2018-02-07,-0.2416666666666666,0.5833333333333334,0.5208333333333334,63.625,48.333333333333336,53.291666666666664,81.58333333333333,10.116666666666667,125.08333333333333,0.2160714285714285
2018-02-08,-0.3125,0.15,0.15,55.958333333333336,36.583333333333336,22.166666666666668,49.083333333333336,13.795833333333334,304.9583333333333,0.2374999999999999
2018-02-09,-2.2083333333333335,0.0,0.0,42.25,6.166666666666667,37.833333333333336,49.416666666666664,8.0875,227.58333333333334,0.20892857142857135
2018-02-10,2.8249999999999997,0.18333333333333335,0.18333333333333335,88.83333333333333,29.833333333333332,80.95833333333333,97.66666666666667,7.729166666666667,187.58333333333334,0.23511904761904753
2018-02-11,7.741666666666667,1.6291666666666667,1.6291666666666667,100.0,99.125,99.08333333333333,99.95833333333333,8.6875,175.25,0.4410714285714285
2018-02-12,8.483333333333333,0.11666666666666665,0.11666666666666665,73.33333333333333,42.791666666666664,57.875,80.58333333333333,13.262500000000001,292.6666666666667,0.3714285714285714
2018-02-13,-0.22916666666666666,0.0,0.0,12.916666666666666,0.0,0.16666666666666666,42.583333333333336,12.079166666666666,224.33333333333334,0.3714285714285714
2018-02-14,3.170833333333333,0.024999999999999998,0.008333333333333333,66.16666666666667,40.5,49.666666666666664,26.458333333333332,8.183333333333334,206.58333333333334,0.29821428571428565
2018-02-15,7.908333333333334,0.15833333333333333,0.15833333333333333,83.45833333333333,54.5,55.25,81.70833333333333,8.283333333333333,223.875,0.29940476190476184
2018-02-16,10.741666666666667,0.5499999999999999,0.5499999999999999,86.70833333333333,17.666666666666668,95.66666666666667,75.79166666666667,11.4625,256.9583333333333,0.3779761904761904
2018-02-17,1.7583333333333335,0.029166666666666664,0.0,35.833333333333336,16.333333333333332,20.75,56.708333333333336,12.654166666666667,237.70833333333334,0.3517857142857142
2018-02-18,2.4791666666666665,0.6041666666666666,0.0375,42.291666666666664,32.458333333333336,38.125,25.5,10.7875,257.5,0.12440476190476182
2018-02-19,3.6125000000000003,0.020833333333333332,0.020833333333333332,38.375,26.083333333333332,29.375,42.791666666666664,9.045833333333333,177.33333333333334,0.11071428571428564
2018-02-20,10.570833333333333,0.012499999999999999,0.012499999999999999,80.70833333333333,73.875,27.791666666666668,68.66666666666667,10.637500000000001,221.875,0.11249999999999992
2018-02-21,14.825000000000001,0.0,0.0,48.916666666666664,36.833333333333336,3.5,46.666666666666664,12.208333333333334,216.375,0.11130952380952373
2018-02-22,9.445833333333333,0.4083333333333334,0.4083333333333334,100.0,97.58333333333333,86.70833333333333,29.458333333333332,12.725,102.41666666666667,0.14702380952380945
2018-02-23,3.15,0.29583333333333334,0.29583333333333334,100.0,94.04166666666667,80.79166666666667,59.333333333333336,11.045833333333334,76.625,0.11071428571428565
2018-02-24,7.041666666666667,0.1416666666666667,0.1416666666666667,90.375,67.25,54.291666666666664,65.54166666666667,9.579166666666667,260.5,0.1309523809523809
2018-02-25,6.2625,0.75,0.75,100.0,95.45833333333333,92.83333333333333,85.91666666666667,11.629166666666668,56.25,0.23273809523809522
2018-02-26,7.254166666666666,0.0,0.0,72.95833333333333,35.375,32.458333333333336,81.66666666666667,7.879166666666666,294.4583333333333,0.2297619047619047
2018-02-27,6.704166666666667,0.0,0.0,0.875,0.041666666666666664,1.4166666666666667,0.0,8.741666666666667,287.75,0.2279761904761904
2018-02-28,8.008333333333333,0.0,0.0,22.75,0.0,22.833333333333332,30.208333333333332,11.641666666666666,221.33333333333334,0.2279761904761904
2018-03-01,9.995833333333334,0.0,0.0,55.666666666666664,1.3333333333333333,51.916666666666664,77.54166666666667,8.533333333333333,181.83333333333334,0.16964285714285707
2018-03-02,4.9125000000000005,2.0541666666666667,1.3625,99.54166666666667,87.625,99.75,96.79166666666667,26.616666666666664,212.33333333333334,0.3220238095238095
2018-03-03,4.729166666666667,0.075,0.04583333333333334,82.33333333333333,17.541666666666668,72.91666666666667,82.54166666666667,30.675,345.2083333333333,0.3083333333333333
2018-03-04,5.345833333333334,0.0,0.0,71.04166666666667,59.125,13.125,43.375,21.287499999999998,330.5,0.20119047619047617
2018-03-05,3.0,0.0,0.0,33.625,31.208333333333332,8.666666666666666,11.5,19.825,311.5416666666667,0.20119047619047617
2018-03-06,3.3874999999999997,0.0,0.0,31.708333333333332,32.458333333333336,3.2916666666666665,1.5416666666666667,9.4125,216.45833333333334,0.20119047619047617
2018-03-07,2.120833333333333,1.2249999999999999,0.3,96.95833333333333,70.41666666666667,93.33333333333333,57.375,19.008333333333333,125.875,0.244047619047619
2018-03-08,2.5500000000000003,0.22916666666666666,0.0375,55.083333333333336,33.541666666666664,44.041666666666664,7.916666666666667,17.695833333333333,301.2083333333333,0.24940476190476188
2018-03-09,2.341666666666667,0.004166666666666667,0.004166666666666667,57.0,20.625,63.125,11.916666666666666,16.916666666666668,264.75,0.05535714285714279
2018-03-10,2.6374999999999997,0.0,0.0,39.958333333333336,36.291666666666664,31.083333333333332,0.0,19.204166666666666,275.0833333333333,0.04880952380952375
2018-03-11,3.095833333333333,0.0,0.0,15.083333333333334,12.666666666666666,8.291666666666666,0.7916666666666666,12.020833333333334,293.875,0.04880952380952375
2018-03-12,2.920833333333333,0.004166666666666667,0.004166666666666667,42.625,16.958333333333332,39.125,47.458333333333336,12.591666666666667,91.875,0.04940476190476184
2018-03-13,2.6041666666666665,0.4583333333333333,0.06666666666666667,85.95833333333333,44.541666666666664,86.04166666666667,67.5,20.129166666666666,212.0,0.058928571428571365
2018-03-14,1.8666666666666665,0.029166666666666664,0.016666666666666666,35.083333333333336,11.458333333333334,35.541666666666664,12.5,20.55,265.9583333333333,0.01845238095238089
2018-03-15,3.125,0.008333333333333333,0.004166666666666667,51.916666666666664,14.458333333333334,63.583333333333336,34.375,21.583333333333332,272.5416666666667,0.013690476190476126
2018-03-16,2.7125,0.0,0.0,27.833333333333332,15.833333333333334,25.75,0.0,20.408333333333335,289.7916666666667,0.013095238095238031
